dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-06,1,1,0,0,0,0
2020-05-03,0,1,1,1,0,0
2020-05-16,2,3,0,1,0,0
2020-05-19,6,9,0,1,0,0
2020-05-23,4,13,0,1,0,0
2020-05-24,4,17,0,1,0,0
2020-05-25,2,19,0,1,0,0
2020-05-26,2,21,0,1,0,0
2020-05-29,2,23,0,1,0,0
2020-05-30,0,23,2,3,0,0
2020-05-31,3,26,0,3,0,0
2020-06-01,1,27,0,3,0,0
2020-06-02,1,28,0,3,0,0
2020-06-03,3,31,0,3,0,0
2020-06-04,3,34,2,5,0,0
2020-06-05,1,35,0,5,0,0
2020-06-06,0,35,16,21,0,0
2020-06-07,0,35,2,23,0,0
2020-06-08,0,35,3,26,0,0
2020-06-10,1,36,0,26,0,0
2020-06-11,0,36,1,27,0,0
2020-06-12,1,37,1,28,0,0
2020-06-13,0,37,4,32,0,0
2020-06-14,0,37,0,32,0,0
2020-06-15,1,38,2,34,0,0
2020-06-16,0,38,1,35,0,0
2020-06-19,2,40,0,35,0,0
2020-06-20,3,43,1,36,0,0
2020-06-21,2,45,0,36,0,0
2020-06-22,1,46,1,37,0,0
2020-06-23,1,47,0,37,0,0
2020-06-25,2,49,1,38,0,0
2020-06-28,7,56,0,38,0,0
2020-06-29,0,56,1,39,0,0
2020-06-30,1,57,2,41,0,0
2020-07-01,2,59,2,43,0,0
2020-07-02,8,67,3,46,0,0
2020-07-03,2,69,1,47,0,0
2020-07-04,3,72,0,47,0,0
2020-07-05,8,80,1,48,0,0
2020-07-06,1,81,0,48,0,0
2020-07-07,2,83,5,53,0,0
2020-07-08,4,87,0,53,0,0
2020-07-09,4,91,3,56,0,0
2020-07-10,6,97,4,60,0,0
