dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-03-23,0,0,0,0,1,1
2020-03-27,2,2,0,0,0,1
2020-03-30,1,3,0,0,0,1
2020-03-31,2,5,0,0,0,1
2020-04-01,9,14,0,0,0,1
2020-04-04,2,16,0,0,0,1
2020-04-05,2,18,0,0,0,1
2020-04-07,5,23,0,0,0,1
2020-04-09,1,24,0,0,0,1
2020-04-13,14,38,0,0,0,1
2020-04-14,2,40,0,0,0,1
2020-04-16,3,43,0,0,0,1
2020-04-19,2,45,0,0,0,1
2020-04-22,4,49,0,0,0,1
2020-04-23,2,51,0,0,0,1
2020-04-24,4,55,0,0,1,2
2020-04-25,4,59,0,0,0,2
2020-04-26,15,74,0,0,0,2
2020-04-27,4,78,0,0,0,2
2020-04-28,0,78,28,28,0,2
2020-04-29,0,78,4,32,0,2
2020-04-30,5,83,0,32,0,2
2020-05-01,3,86,2,34,0,2
2020-05-02,1,87,0,34,0,2
2020-05-03,2,89,1,35,0,2
2020-05-04,1,90,0,35,0,2
2020-05-05,1,91,0,35,0,2
2020-05-06,20,111,5,40,0,2
2020-05-07,0,111,6,46,0,2
2020-05-08,2,113,0,46,0,2
2020-05-09,0,113,16,62,0,2
2020-05-10,4,117,3,65,0,2
2020-05-11,4,121,0,65,0,2
2020-05-13,2,123,10,75,0,2
2020-05-14,8,131,0,75,0,2
2020-05-15,11,142,4,79,0,2
2020-05-16,4,146,2,81,0,2
2020-05-17,13,159,18,99,0,2
2020-05-18,3,162,1,100,0,2
2020-05-20,9,171,0,100,0,2
2020-05-21,19,190,1,101,0,2
2020-05-22,33,223,2,103,0,2
2020-05-23,2,225,2,105,0,2
2020-05-24,6,231,2,107,0,2
2020-05-25,0,231,3,110,0,2
2020-05-26,2,233,4,114,0,2
2020-05-27,7,240,18,132,0,2
2020-05-28,8,248,13,145,0,2
2020-05-30,19,267,5,150,0,2
2020-05-31,1,268,6,156,1,3
2020-06-01,0,268,1,157,0,3
2020-06-02,1,269,9,166,0,3
2020-06-03,7,276,3,169,0,3
2020-06-04,-3,273,16,185,0,3
2020-06-05,9,282,3,188,0,3
2020-06-06,6,288,33,221,0,3
2020-06-07,14,302,6,227,0,3
2020-06-08,5,307,5,232,0,3
2020-06-09,16,323,1,233,0,3
2020-06-10,10,333,0,233,0,3
2020-06-11,20,353,13,246,0,3
2020-06-12,31,384,11,257,0,3
2020-06-13,15,399,6,263,0,3
2020-06-14,17,416,6,269,1,4
2020-06-15,16,432,14,283,0,4
2020-06-16,22,454,10,293,1,5
2020-06-17,29,483,22,315,1,6
2020-06-18,2,485,7,322,0,6
2020-06-19,55,540,15,337,1,7
2020-06-20,86,626,22,359,1,8
2020-06-21,69,695,14,373,0,8
2020-06-22,144,839,8,381,0,8
2020-06-23,139,978,16,397,1,9
2020-06-24,85,1063,18,415,0,9
2020-06-25,206,1269,25,440,2,11
2020-06-26,198,1467,72,512,2,13
2020-06-27,226,1693,28,540,7,20
2020-06-28,292,1985,43,583,5,25
2020-06-29,307,2292,18,601,4,29
2020-06-30,255,2547,208,809,3,32
2020-07-01,301,2848,61,870,7,39
2020-07-02,275,3123,9,879,4,43
2020-07-03,290,3413,80,959,8,51
2020-07-04,353,3766,27,986,6,57
2020-07-05,309,4075,54,1040,5,62
2020-07-06,253,4328,22,1062,7,69
2020-07-07,336,4664,41,1103,8,77
2020-07-08,383,5047,49,1152,9,86
2020-07-09,242,5289,43,1195,9,95
2020-07-10,183,5472,47,1242,6,101
