dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-05-23,1,1,0,0,0,0
2020-05-29,1,2,0,0,0,0
2020-06-02,0,2,1,1,0,0
2020-06-07,0,2,1,2,0,0
2020-06-18,7,9,0,2,0,0
2020-06-19,3,12,0,2,0,0
2020-06-20,1,13,0,2,0,0
2020-06-21,0,13,0,2,1,1
2020-06-25,2,15,0,2,0,1
2020-06-26,1,16,6,8,0,1
2020-06-27,19,35,0,8,0,1
2020-06-29,7,42,0,8,0,1
2020-06-30,0,42,4,12,0,1
2020-07-03,0,42,1,13,0,1
2020-07-04,11,53,0,13,0,1
2020-07-05,2,55,16,29,0,1
2020-07-06,24,79,3,32,0,1
2020-07-07,7,86,0,32,0,1
2020-07-08,3,89,9,41,0,1
2020-07-09,0,89,4,45,0,1
2020-07-10,0,89,8,53,0,1
