dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-06-04,1,1,0,0,0,0
2020-06-06,52,53,0,0,0,0
2020-06-08,9,62,0,0,0,0
2020-06-12,1,63,0,0,0,0
2020-06-14,17,80,0,0,0,0
2020-06-15,4,84,0,0,0,0
2020-06-18,0,84,2,2,0,0
2020-06-22,65,149,0,2,0,0
2020-06-23,12,161,0,2,0,0
2020-06-25,0,161,2,4,0,0
2020-06-26,0,161,2,6,0,0
2020-06-27,1,162,0,6,0,0
2020-06-28,2,164,0,6,0,0
2020-06-29,1,165,0,6,0,0
2020-07-01,31,196,0,6,0,0
2020-07-02,32,228,0,6,0,0
2020-07-03,1,229,10,16,0,0
2020-07-04,21,250,0,16,0,0
2020-07-05,10,260,0,16,0,0
2020-07-09,13,273,0,16,0,0
2020-07-10,19,292,0,16,0,0
