dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-25,1,1,0,0,0,0
2020-04-26,3,4,0,0,0,0
2020-05-03,1,5,0,0,0,0
2020-05-07,0,5,1,1,0,0
2020-05-09,3,8,1,2,0,0
2020-05-10,3,11,0,2,0,0
2020-05-11,0,11,2,4,0,0
2020-05-12,1,12,0,4,0,0
2020-05-17,3,15,0,4,0,0
2020-05-18,-1,14,0,4,0,0
2020-05-19,3,17,0,4,0,0
2020-05-22,4,21,1,5,0,0
2020-05-23,2,23,0,5,0,0
2020-05-24,7,30,0,5,0,0
2020-05-25,3,33,4,9,0,0
2020-05-26,1,34,1,10,0,0
2020-05-27,6,40,0,10,0,0
2020-05-29,2,42,5,15,0,0
2020-05-30,2,44,0,15,0,0
2020-05-31,3,47,0,15,0,0
2020-06-01,-1,46,10,25,0,0
2020-06-03,3,49,7,32,0,0
2020-06-04,2,51,0,32,0,0
2020-06-05,0,51,1,33,0,0
2020-06-06,2,53,5,38,0,0
2020-06-07,0,53,0,38,0,0
2020-06-08,4,57,0,38,0,0
2020-06-09,1,58,2,40,0,0
2020-06-10,7,65,3,43,0,0
2020-06-11,1,66,0,43,0,0
2020-06-12,3,69,0,43,0,0
2020-06-13,0,69,3,46,0,0
2020-06-15,3,72,0,46,0,0
2020-06-16,7,79,7,53,0,0
2020-06-18,1,80,0,53,0,0
2020-06-19,0,80,2,55,0,0
2020-06-20,10,90,2,57,0,0
2020-06-21,0,90,7,64,0,0
2020-06-22,0,90,2,66,0,0
2020-06-23,0,90,1,67,0,0
2020-06-24,4,94,0,67,0,0
2020-06-25,1,95,3,70,0,0
2020-06-26,0,95,3,73,0,0
2020-06-27,5,100,3,76,0,0
2020-06-28,3,103,1,77,1,1
2020-06-29,1,104,4,81,0,1
2020-06-30,5,109,6,87,0,1
2020-07-02,4,113,6,93,0,1
2020-07-03,3,116,1,94,0,1
2020-07-04,0,116,2,96,0,1
2020-07-05,3,119,0,96,0,1
2020-07-06,5,124,5,101,0,1
2020-07-07,2,126,5,106,0,1
2020-07-08,12,138,0,106,0,1
2020-07-09,5,143,3,109,0,1
2020-07-10,6,149,4,113,0,1
