dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-03-14,1,1,0,0,0,0
2020-03-25,1,2,0,0,0,0
2020-04-04,1,3,0,0,0,0
2020-04-05,3,6,0,0,0,0
2020-04-11,1,7,0,0,0,0
2020-04-12,5,12,0,0,0,0
2020-04-13,2,14,0,0,0,0
2020-04-14,1,15,0,0,0,0
2020-04-16,3,18,0,0,0,0
2020-04-17,18,36,0,0,0,0
2020-04-18,6,42,0,0,0,0
2020-04-19,1,43,0,0,0,0
2020-04-20,1,44,0,0,0,0
2020-04-21,1,45,0,0,0,0
2020-04-22,1,46,0,0,0,0
2020-04-23,1,47,0,0,0,0
2020-04-24,1,48,0,0,0,0
2020-04-25,1,49,0,0,0,0
2020-04-26,1,50,0,0,0,0
2020-04-27,4,54,1,1,0,0
2020-04-28,5,59,0,1,0,0
2020-04-29,3,62,2,3,1,1
2020-04-30,2,64,1,4,1,2
2020-05-01,3,67,2,6,0,2
2020-05-02,2,69,0,6,0,2
2020-05-03,9,78,2,8,0,2
2020-05-04,20,98,5,13,0,2
2020-05-05,58,156,5,18,0,2
2020-05-06,12,168,5,23,0,2
2020-05-07,26,194,2,25,0,2
2020-05-08,12,206,0,25,0,2
2020-05-09,13,219,0,25,0,2
2020-05-10,4,223,0,25,0,2
2020-05-11,32,255,53,78,0,2
2020-05-12,13,268,0,78,7,9
2020-05-13,33,301,0,78,0,9
2020-05-14,19,320,1,79,1,10
2020-05-15,65,385,0,79,1,11
2020-05-16,22,407,0,79,0,11
2020-05-17,31,438,0,79,4,15
2020-05-18,27,465,0,79,0,15
2020-05-19,36,501,10,89,0,15
2020-05-20,24,525,5,94,0,15
2020-05-21,24,549,80,174,0,15
2020-05-22,25,574,1,175,1,16
2020-05-23,35,609,2,177,0,16
2020-05-24,126,735,101,278,0,16
2020-05-25,49,784,46,324,0,16
2020-05-26,54,838,86,410,0,16
2020-05-27,51,889,58,468,8,24
2020-05-28,48,937,0,468,1,25
2020-05-29,55,992,30,498,3,28
2020-05-30,43,1035,31,529,10,38
2020-05-31,66,1101,24,553,0,38
2020-06-01,40,1141,25,578,2,40
2020-06-02,61,1202,23,601,10,50
2020-06-03,29,1231,24,625,0,50
2020-06-04,55,1286,59,684,4,54
2020-06-05,69,1355,0,684,0,54
2020-06-06,49,1404,13,697,0,54
2020-06-07,30,1434,18,715,0,54
2020-06-08,20,1454,70,785,0,54
2020-06-09,39,1493,121,906,3,57
2020-06-10,75,1568,55,961,0,57
2020-06-11,61,1629,39,1000,0,57
2020-06-12,75,1704,18,1018,0,57
2020-06-13,70,1774,110,1128,6,63
2020-06-14,87,1861,15,1143,0,63
2020-06-15,64,1925,84,1227,8,71
2020-06-16,40,1965,60,1287,14,85
2020-06-17,95,2060,13,1300,0,85
2020-06-18,99,2159,92,1392,0,85
2020-06-19,101,2260,57,1449,3,88
2020-06-20,132,2392,50,1499,0,88
2020-06-21,131,2523,22,1521,2,90
2020-06-22,102,2625,113,1634,2,92
2020-06-23,82,2707,57,1691,0,92
2020-06-24,175,2882,82,1773,0,92
2020-06-25,196,3078,27,1800,1,93
2020-06-26,163,3241,10,1810,0,93
2020-06-27,270,3511,63,1873,1,94
2020-06-28,151,3662,31,1904,0,94
2020-06-29,311,3973,79,1983,0,94
2020-06-30,274,4247,124,2107,7,101
2020-07-01,309,4556,59,2166,0,101
2020-07-02,318,4874,169,2335,0,101
2020-07-03,357,5231,181,2516,4,105
2020-07-04,347,5578,150,2666,0,105
2020-07-05,255,5833,55,2721,0,105
2020-07-06,266,6099,153,2874,4,109
2020-07-07,275,6374,174,3048,9,118
2020-07-08,304,6678,191,3239,6,124
2020-07-09,467,7145,103,3342,17,141
2020-07-10,461,7606,145,3487,9,150
