dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-03,1,1,0,0,0,0
2020-04-29,1,2,0,0,0,0
2020-05-04,-1,1,0,0,0,0
2020-05-07,0,1,1,1,0,0
2020-05-08,0,1,-1,0,0,0
2020-05-10,0,1,2,2,0,0
2020-05-12,1,2,-2,0,0,0
2020-05-13,1,3,0,0,0,0
2020-05-20,5,8,0,0,0,0
2020-05-27,0,8,4,4,0,0
2020-05-29,0,8,1,5,0,0
2020-06-04,1,9,0,5,2,2
2020-06-07,1,10,0,5,0,2
2020-06-09,2,12,0,5,0,2
2020-06-10,2,14,0,5,0,2
2020-06-11,6,20,0,5,0,2
2020-06-12,6,26,0,5,0,2
2020-06-13,15,41,0,5,0,2
2020-06-14,8,49,0,5,0,2
2020-06-15,4,53,2,7,0,2
2020-06-16,0,53,0,7,1,3
2020-06-17,13,66,0,7,0,3
2020-06-18,0,66,1,8,0,3
2020-06-19,1,67,2,10,0,3
2020-06-20,3,70,6,16,-1,2
2020-06-21,1,71,0,16,1,3
2020-06-22,0,71,20,36,0,3
2020-06-23,8,79,7,43,0,3
2020-06-24,1,80,4,47,0,3
2020-06-25,6,86,5,52,0,3
2020-06-26,1,87,5,57,0,3
2020-06-27,11,98,3,60,0,3
2020-06-28,3,101,0,60,0,3
2020-06-29,1,102,3,63,0,3
2020-06-30,0,102,7,70,0,3
2020-07-01,4,106,3,73,0,3
2020-07-02,5,111,3,76,0,3
2020-07-03,4,115,3,79,0,3
2020-07-04,1,116,1,80,0,3
2020-07-05,4,120,1,81,0,3
2020-07-06,0,120,11,92,0,3
2020-07-07,6,126,2,94,0,3
2020-07-08,17,143,0,94,0,3
2020-07-09,3,146,0,94,0,3
2020-07-10,11,157,4,98,1,4
