dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-03-23,1,1,0,0,0,0
2020-03-27,1,2,0,0,0,0
2020-03-28,3,5,0,0,0,0
2020-03-31,0,5,0,0,1,1
2020-04-02,0,5,0,0,1,2
2020-04-05,1,6,0,0,0,2
2020-04-06,4,10,0,0,1,3
2020-04-07,3,13,0,0,0,3
2020-04-09,1,14,0,0,0,3
2020-04-10,1,15,0,0,0,3
2020-04-11,3,18,0,0,0,3
2020-04-12,7,25,0,0,0,3
2020-04-13,5,30,0,0,0,3
2020-04-14,4,34,0,0,0,3
2020-04-15,3,37,0,0,0,3
2020-04-16,4,41,0,0,0,3
2020-04-17,34,75,0,0,0,3
2020-04-18,8,83,0,0,0,3
2020-04-19,1,84,0,0,0,3
2020-04-20,1,85,0,0,0,3
2020-04-22,6,91,0,0,0,3
2020-04-23,1,92,0,0,0,3
2020-04-24,1,93,0,0,0,3
2020-04-25,1,94,0,0,0,3
2020-04-26,1,95,0,0,0,3
2020-04-27,5,100,1,1,0,3
2020-04-28,18,118,0,1,0,3
2020-04-29,5,123,4,5,0,3
2020-04-30,0,123,6,11,0,3
2020-05-01,10,133,9,20,0,3
2020-05-02,9,142,0,20,1,4
2020-05-03,8,150,9,29,0,4
2020-05-04,8,158,23,52,0,4
2020-05-05,-12,146,5,57,0,4
2020-05-06,19,165,8,65,0,4
2020-05-07,22,187,4,69,6,10
2020-05-08,7,194,3,72,0,10
2020-05-09,8,202,0,72,0,10
2020-05-10,15,217,7,79,1,11
2020-05-11,23,240,4,83,0,11
2020-05-12,15,255,0,83,0,11
2020-05-13,25,280,0,83,1,12
2020-05-14,11,291,0,83,0,12
2020-05-15,26,317,10,93,0,12
2020-05-16,27,344,8,101,0,12
2020-05-17,30,374,0,101,0,12
2020-05-18,17,391,3,104,1,13
2020-05-19,26,417,27,131,0,13
2020-05-20,12,429,11,142,0,13
2020-05-21,52,481,43,185,0,13
2020-05-22,31,512,3,188,3,16
2020-05-23,52,564,8,196,1,17
2020-05-24,66,630,8,204,0,17
2020-05-25,41,671,16,220,0,17
2020-05-26,35,706,9,229,0,17
2020-05-27,19,725,7,236,1,18
2020-05-28,54,779,2,238,4,22
2020-05-29,88,867,7,245,0,22
2020-05-30,55,922,49,294,7,29
2020-05-31,50,972,49,343,0,29
2020-06-01,53,1025,13,356,3,32
2020-06-02,51,1076,52,408,0,32
2020-06-03,77,1153,4,412,1,33
2020-06-04,35,1188,11,423,2,35
2020-06-05,51,1239,10,433,1,36
2020-06-06,101,1340,113,546,2,38
2020-06-07,99,1439,26,572,1,39
2020-06-08,82,1521,1,573,1,40
2020-06-09,69,1590,0,573,2,42
2020-06-10,102,1692,37,610,2,44
2020-06-11,104,1796,42,652,2,46
2020-06-12,211,2007,1,653,1,47
2020-06-13,163,2170,26,679,0,47
2020-06-14,110,2280,0,679,2,49
2020-06-15,150,2430,0,679,21,70
2020-06-16,117,2547,83,762,11,81
2020-06-17,98,2645,125,887,0,81
2020-06-18,162,2807,38,925,1,82
2020-06-19,176,2983,56,981,5,87
2020-06-20,196,3179,29,1010,0,87
2020-06-21,228,3407,2,1012,2,89
2020-06-22,168,3575,107,1119,3,92
2020-06-23,245,3820,0,1119,0,92
2020-06-24,162,3982,4,1123,0,92
2020-06-25,235,4217,30,1153,6,98
2020-06-26,273,4490,194,1347,0,98
2020-06-27,344,4834,126,1473,2,100
2020-06-28,387,5221,259,1732,0,100
2020-06-29,311,5532,854,2586,0,100
2020-06-30,280,5812,0,2586,7,107
2020-07-01,206,6018,33,2619,3,110
2020-07-02,363,6381,142,2761,0,110
2020-07-03,410,6791,70,2831,6,116
2020-07-04,336,7127,34,2865,5,121
2020-07-05,297,7424,65,2930,4,125
2020-07-06,353,7777,152,3082,14,139
2020-07-07,228,8005,231,3313,10,149
2020-07-08,253,8258,446,3759,3,152
2020-07-09,271,8529,358,4117,8,160
2020-07-10,388,8917,402,4519,10,170
