dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-09,1,1,0,0,0,0
2020-05-17,2,3,0,0,0,0
2020-05-19,2,5,0,0,0,0
2020-05-21,8,13,0,0,0,0
2020-05-22,13,26,0,0,0,0
2020-05-25,6,32,0,0,0,0
2020-05-27,8,40,2,2,0,0
2020-05-28,1,41,0,2,0,0
2020-05-29,5,46,2,4,0,0
2020-05-31,1,47,8,12,0,0
2020-06-01,0,47,13,25,1,1
2020-06-03,2,49,1,26,0,1
2020-06-04,2,51,2,28,0,1
2020-06-05,0,51,9,37,0,1
2020-06-06,2,53,0,37,0,1
2020-06-07,2,55,1,38,0,1
2020-06-08,1,56,5,43,0,1
2020-06-09,7,63,2,45,0,1
2020-06-10,0,63,0,45,1,2
2020-06-11,3,66,0,45,0,2
2020-06-12,3,69,3,48,0,2
2020-06-13,5,74,0,48,0,2
2020-06-14,1,75,0,48,0,2
2020-06-16,2,77,2,50,0,2
2020-06-17,0,77,1,51,0,2
2020-06-18,5,82,4,55,0,2
2020-06-20,2,84,6,61,1,3
2020-06-21,9,93,3,64,0,3
2020-06-22,5,98,2,66,0,3
2020-06-23,4,102,1,67,0,3
2020-06-24,0,102,2,69,0,3
2020-06-26,0,102,5,74,0,3
2020-06-27,7,109,0,74,0,3
2020-06-28,3,112,2,76,0,3
2020-06-29,0,112,9,85,0,3
2020-06-30,6,118,5,90,0,3
2020-07-01,0,118,4,94,0,3
2020-07-02,3,121,0,94,0,3
2020-07-03,5,126,0,94,0,3
2020-07-04,3,129,0,94,0,3
2020-07-05,13,142,0,94,0,3
2020-07-06,7,149,0,94,0,3
2020-07-07,5,154,0,94,0,3
2020-07-08,14,168,6,100,1,4
2020-07-09,17,185,0,100,0,4
2020-07-10,6,191,2,102,0,4
