dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-06,1,1,0,0,0,0
2020-04-11,1,2,0,0,0,0
2020-04-16,2,4,0,0,0,0
2020-04-17,1,5,0,0,0,0
2020-04-19,3,8,0,0,0,0
2020-04-20,5,13,0,0,0,0
2020-04-26,1,14,0,0,0,0
2020-04-27,2,16,0,0,0,0
2020-05-02,0,16,1,1,0,0
2020-05-03,0,16,3,4,0,0
2020-05-08,1,17,8,12,0,0
2020-05-10,0,17,3,15,0,0
2020-05-13,0,17,1,16,0,0
2020-05-22,17,34,0,16,0,0
2020-05-24,1,35,0,16,0,0
2020-05-25,1,36,0,16,0,0
2020-05-28,2,38,0,16,0,0
2020-05-31,2,40,0,16,0,0
2020-06-01,1,41,16,32,0,0
2020-06-02,0,41,1,33,0,0
2020-06-05,2,43,0,33,0,0
2020-06-06,2,45,1,34,1,1
2020-06-07,0,45,3,37,0,1
2020-06-08,0,45,-1,36,0,1
2020-06-09,3,48,1,37,0,1
2020-06-11,0,48,1,38,1,2
2020-06-12,4,52,0,38,0,2
2020-06-13,0,52,2,40,0,2
2020-06-14,8,60,0,40,0,2
2020-06-15,1,61,0,40,0,2
2020-06-17,2,63,0,40,-1,1
2020-06-18,0,63,2,42,0,1
2020-06-19,18,81,1,43,0,1
2020-06-20,7,88,0,43,0,1
2020-06-21,3,91,5,48,1,2
2020-06-22,2,93,0,48,0,2
2020-06-23,5,98,5,53,0,2
2020-06-24,0,98,3,56,0,2
2020-06-25,24,122,0,56,0,2
2020-06-26,0,122,6,62,0,2
2020-06-27,5,127,4,66,0,2
2020-06-28,0,127,13,79,0,2
2020-06-29,7,134,5,84,0,2
2020-06-30,4,138,1,85,0,2
2020-07-01,3,141,3,88,0,2
2020-07-02,0,141,6,94,0,2
2020-07-03,12,153,3,97,0,2
2020-07-04,0,153,15,112,0,2
2020-07-05,4,157,1,113,0,2
2020-07-06,18,175,5,118,0,2
2020-07-07,3,178,6,124,0,2
2020-07-08,2,180,4,128,0,2
2020-07-09,8,188,3,131,0,2
2020-07-10,8,196,4,135,0,2
