dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-03-29,1,1,0,0,0,0
2020-03-31,5,6,0,0,0,0
2020-04-27,1,7,0,0,0,0
2020-04-29,1,8,0,0,1,1
2020-05-02,2,10,0,0,0,1
2020-05-07,1,11,0,0,0,1
2020-05-09,0,11,1,1,0,1
2020-05-12,0,11,1,2,0,1
2020-05-13,0,11,2,4,0,1
2020-05-15,2,13,0,4,0,1
2020-05-16,1,14,0,4,0,1
2020-05-17,3,17,0,4,0,1
2020-05-19,3,20,0,4,0,1
2020-05-20,6,26,0,4,0,1
2020-05-22,4,30,0,4,0,1
2020-05-23,9,39,0,4,0,1
2020-05-24,8,47,0,4,0,1
2020-05-25,4,51,0,4,1,2
2020-05-27,1,52,0,4,0,2
2020-05-29,1,53,5,9,0,2
2020-05-30,-1,52,2,11,0,2
2020-05-31,4,56,0,11,0,2
2020-06-02,6,62,3,14,0,2
2020-06-04,0,62,1,15,0,2
2020-06-05,6,68,1,16,0,2
2020-06-06,-1,67,11,27,0,2
2020-06-07,1,68,3,30,0,2
2020-06-08,5,73,0,30,0,2
2020-06-09,2,75,2,32,0,2
2020-06-11,16,91,0,32,0,2
2020-06-12,19,110,4,36,0,2
2020-06-13,7,117,2,38,0,2
2020-06-14,9,126,0,38,0,2
2020-06-15,11,137,4,42,0,2
2020-06-16,11,148,1,43,0,2
2020-06-17,-1,147,0,43,0,2
2020-06-18,0,147,0,43,1,3
2020-06-19,8,155,0,43,0,3
2020-06-20,2,157,4,47,0,3
2020-06-21,20,177,3,50,0,3
2020-06-22,4,181,47,97,0,3
2020-06-23,13,194,2,99,1,4
2020-06-24,9,203,15,114,0,4
2020-06-25,3,206,1,115,1,5
2020-06-26,1,207,12,127,1,6
2020-06-27,13,220,9,136,1,7
2020-06-28,10,230,3,139,1,8
2020-06-29,3,233,0,139,1,9
2020-06-30,11,244,4,143,1,10
2020-07-01,15,259,8,151,0,10
2020-07-02,43,302,3,154,1,11
2020-07-03,14,316,10,164,0,11
2020-07-04,8,324,4,168,3,14
2020-07-05,23,347,6,174,0,14
2020-07-06,52,399,2,176,0,14
2020-07-07,51,450,1,177,1,15
2020-07-08,31,481,0,177,0,15
2020-07-09,13,494,7,184,0,15
2020-07-10,25,519,25,209,0,15
