dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-03-22,0,0,1,1,0,0
2020-04-09,1,1,0,1,0,0
2020-04-13,4,5,0,1,0,0
2020-04-18,1,6,0,1,0,0
2020-04-23,2,8,0,1,0,0
2020-05-01,1,9,0,1,0,0
2020-05-02,0,9,2,3,0,0
2020-05-04,0,9,2,5,0,0
2020-05-05,1,10,0,5,0,0
2020-05-07,1,11,0,5,0,0
2020-05-08,0,11,1,6,0,0
2020-05-12,9,20,0,6,0,0
2020-05-16,1,21,0,6,0,0
2020-05-17,4,25,0,6,0,0
2020-05-20,0,25,2,8,0,0
2020-05-21,5,30,0,8,0,0
2020-05-22,2,32,0,8,0,0
2020-05-23,5,37,1,9,0,0
2020-05-24,1,38,0,9,0,0
2020-05-25,4,42,0,9,0,0
2020-05-27,0,42,1,10,0,0
2020-05-29,1,43,0,10,0,0
2020-05-30,2,45,0,10,0,0
2020-06-01,2,47,-2,8,0,0
2020-06-02,2,49,15,23,0,0
2020-06-03,1,50,1,24,0,0
2020-06-04,0,50,2,26,0,0
2020-06-05,3,53,1,27,0,0
2020-06-06,3,56,4,31,0,0
2020-06-07,3,59,-1,30,0,0
2020-06-08,4,63,8,38,0,0
2020-06-09,2,65,0,38,0,0
2020-06-10,4,69,6,44,1,1
2020-06-11,2,71,1,45,0,1
2020-06-12,19,90,0,45,0,1
2020-06-13,20,110,2,47,1,2
2020-06-14,10,120,2,49,0,2
2020-06-15,34,154,0,49,1,3
2020-06-16,8,162,0,49,0,3
2020-06-17,8,170,0,49,0,3
2020-06-18,4,174,0,49,0,3
2020-06-19,3,177,2,51,0,3
2020-06-20,5,182,11,62,0,3
2020-06-21,15,197,12,74,0,3
2020-06-22,4,201,2,76,0,3
2020-06-23,4,205,14,90,0,3
2020-06-24,12,217,7,97,0,3
2020-06-25,26,243,43,140,0,3
2020-06-26,30,273,13,153,1,4
2020-06-27,19,292,4,157,1,5
2020-06-28,18,310,7,164,1,6
2020-06-29,17,327,11,175,0,6
2020-06-30,17,344,5,180,2,8
2020-07-01,35,379,0,180,0,8
2020-07-02,47,426,0,180,0,8
2020-07-03,38,464,20,200,0,8
2020-07-04,45,509,9,209,3,11
2020-07-05,45,554,22,231,1,12
2020-07-06,56,610,22,253,0,12
2020-07-07,57,667,0,253,1,13
2020-07-08,89,756,23,276,7,20
2020-07-09,75,831,17,293,7,27
2020-07-10,50,881,13,306,2,29
