dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-12,6,6,0,0,0,0
2020-04-14,1,7,0,0,1,1
2020-04-15,3,10,0,0,0,1
2020-04-16,7,17,0,0,0,1
2020-04-17,2,19,0,0,0,1
2020-04-18,1,20,0,0,1,2
2020-04-20,11,31,0,0,0,2
2020-04-21,3,34,0,0,0,2
2020-04-23,2,36,0,0,0,2
2020-04-24,2,38,0,0,0,2
2020-04-27,2,40,6,6,0,2
2020-04-30,2,42,0,6,0,2
2020-05-01,1,43,5,11,0,2
2020-05-02,2,45,0,11,0,2
2020-05-03,0,45,4,15,0,2
2020-05-04,1,46,4,19,0,2
2020-05-05,0,46,3,22,1,3
2020-05-06,1,47,1,23,0,3
2020-05-07,0,47,2,25,0,3
2020-05-09,1,48,0,25,0,3
2020-05-10,0,48,8,33,0,3
2020-05-11,1,49,0,33,0,3
2020-05-12,0,49,1,34,0,3
2020-05-13,2,51,1,35,0,3
2020-05-14,0,51,1,36,0,3
2020-05-16,1,52,1,37,0,3
2020-05-17,1,53,0,37,0,3
2020-05-18,5,58,0,37,0,3
2020-05-19,1,59,0,37,1,4
2020-05-21,1,60,0,37,0,4
2020-05-22,7,67,4,41,0,4
2020-05-24,1,68,0,41,0,4
2020-05-25,1,69,3,44,0,4
2020-05-26,6,75,0,44,0,4
2020-05-27,3,78,0,44,1,5
2020-05-28,2,80,9,53,0,5
2020-05-29,4,84,0,53,0,5
2020-05-30,11,95,1,54,0,5
2020-05-31,26,121,1,55,0,5
2020-06-01,1,122,0,55,0,5
2020-06-02,4,126,3,58,0,5
2020-06-03,6,132,3,61,0,5
2020-06-04,1,133,1,62,0,5
2020-06-05,53,186,3,65,0,5
2020-06-06,6,192,10,75,1,6
2020-06-07,9,201,-7,68,0,6
2020-06-08,0,201,40,108,0,6
2020-06-09,2,203,23,131,0,6
2020-06-10,13,216,0,131,0,6
2020-06-11,4,220,16,147,0,6
2020-06-12,1,221,0,147,0,6
2020-06-13,6,227,5,152,0,6
2020-06-14,1,228,10,162,0,6
2020-06-15,3,231,2,164,0,6
2020-06-16,4,235,18,182,0,6
2020-06-17,0,235,14,196,0,6
2020-06-18,2,237,1,197,1,7
2020-06-19,0,237,8,205,0,7
2020-06-20,9,246,5,210,0,7
2020-06-21,39,285,7,217,0,7
2020-06-22,15,300,3,220,0,7
2020-06-23,16,316,2,222,0,7
2020-06-24,4,320,10,232,0,7
2020-06-25,10,330,0,232,0,7
2020-06-26,2,332,0,232,0,7
2020-06-28,5,337,54,286,0,7
2020-06-29,22,359,4,290,0,7
2020-06-30,39,398,15,305,2,9
2020-07-01,28,426,3,308,0,9
2020-07-02,39,465,14,322,0,9
2020-07-03,4,469,28,350,2,11
2020-07-04,37,506,24,374,0,11
2020-07-05,51,557,30,404,0,11
2020-07-06,36,593,20,424,0,11
2020-07-07,22,615,18,442,0,11
2020-07-08,4,619,2,444,2,13
2020-07-09,1,620,6,450,0,13
2020-07-10,89,709,13,463,0,13
