dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-05-22,1,1,0,0,0,0
2020-05-24,6,7,0,0,0,0
2020-05-25,1,8,0,0,0,0
2020-05-26,1,9,0,0,0,0
2020-05-29,1,10,0,0,0,0
2020-05-30,6,16,0,0,0,0
2020-06-03,1,17,0,0,0,0
2020-06-04,0,17,5,5,0,0
2020-06-05,1,18,0,5,0,0
2020-06-06,-1,17,3,8,0,0
2020-06-07,5,22,0,8,0,0
2020-06-10,10,32,0,8,0,0
2020-06-12,2,34,0,8,0,0
2020-06-13,3,37,0,8,0,0
2020-06-14,28,65,7,15,0,0
2020-06-15,2,67,3,18,0,0
2020-06-16,4,71,11,29,0,0
2020-06-17,0,71,1,30,0,0
2020-06-18,22,93,0,30,0,0
2020-06-19,1,94,7,37,0,0
2020-06-20,6,100,28,65,0,0
2020-06-21,1,101,6,71,0,0
2020-06-22,1,102,1,72,0,0
2020-06-23,9,111,0,72,0,0
2020-06-25,3,114,0,72,0,0
2020-06-26,4,118,22,94,0,0
2020-06-27,10,128,3,97,0,0
2020-06-28,1,129,0,97,0,0
2020-06-29,0,129,6,103,0,0
2020-06-30,3,132,2,105,0,0
2020-07-02,7,139,10,115,0,0
2020-07-03,6,145,0,115,0,0
2020-07-04,0,145,8,123,0,0
2020-07-06,1,146,7,130,0,0
2020-07-09,5,151,0,130,0,0
2020-07-10,2,153,3,133,0,0
