dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d,Total Tested,daily_test
2020-04-06,1.0,1.0,,,,,,
2020-04-10,1.0,2.0,,,,,,
2020-04-11,,,,,,,337.0,337.0
2020-04-15,,,1.0,1.0,,,738.0,401.0
2020-04-16,,,,,,,762.0,24.0
2020-04-21,,,,,,,2604.0,1842.0
2020-04-22,,,,,,,3215.0,611.0
2020-04-23,,,1.0,2.0,,,,
2020-04-30,1.0,3.0,,,,,,
2020-05-01,,,,,,,4828.0,1613.0
2020-05-02,2.0,5.0,,,,,4955.0,127.0
2020-05-03,12.0,17.0,,,,,5162.0,207.0
2020-05-04,13.0,30.0,,,,,5394.0,232.0
2020-05-05,13.0,43.0,,,,,5850.0,456.0
2020-05-06,22.0,65.0,,,,,6228.0,378.0
2020-05-07,24.0,89.0,,,,,6917.0,689.0
2020-05-08,30.0,119.0,,,,,7448.0,531.0
2020-05-09,17.0,136.0,,,,,8340.0,892.0
2020-05-10,16.0,152.0,,,,,9091.0,751.0
2020-05-11,,,,,,,9596.0,505.0
2020-05-12,2.0,154.0,,,,,10344.0,748.0
2020-05-13,1.0,155.0,,,,,11146.0,802.0
2020-05-14,1.0,156.0,27.0,29.0,,,11804.0,658.0
2020-05-15,,,13.0,42.0,,,12561.0,757.0
2020-05-16,11.0,167.0,22.0,64.0,,,13178.0,617.0
2020-05-17,-2.0,165.0,21.0,85.0,,,13750.0,572.0
2020-05-18,,,4.0,89.0,,,14286.0,536.0
2020-05-19,8.0,173.0,27.0,116.0,,,15083.0,797.0
2020-05-20,,,,,,,15822.0,739.0
2020-05-21,2.0,175.0,32.0,148.0,,,16873.0,1051.0
2020-05-22,,,4.0,152.0,,,17721.0,848.0
2020-05-23,16.0,191.0,,,,,18737.0,1016.0
2020-05-24,3.0,194.0,13.0,165.0,,,19278.0,541.0
2020-05-25,4.0,198.0,,,,,20871.0,1593.0
2020-05-26,34.0,232.0,,,,,22049.0,1178.0
2020-05-27,10.0,242.0,,,,,23264.0,1215.0
2020-05-28,2.0,244.0,2.0,167.0,,,24126.0,862.0
2020-05-29,10.0,254.0,,,,,25403.0,1277.0
2020-05-30,17.0,271.0,5.0,172.0,,,26376.0,973.0
2020-05-31,45.0,316.0,1.0,173.0,,,27475.0,1099.0
2020-06-01,107.0,423.0,,,,,28360.0,885.0
2020-06-02,48.0,471.0,,,,,29066.0,706.0
2020-06-03,151.0,622.0,,,,,30481.0,1415.0
2020-06-04,24.0,646.0,,,,,31138.0,657.0
2020-06-05,48.0,694.0,,,,,32300.0,1162.0
2020-06-06,55.0,749.0,,,,,33331.0,1031.0
2020-06-07,53.0,802.0,19.0,192.0,,,35263.0,1932.0
2020-06-08,38.0,840.0,,,,,37453.0,2190.0
2020-06-09,26.0,866.0,,,1.0,1.0,38572.0,1119.0
2020-06-10,31.0,897.0,47.0,239.0,,,40027.0,1455.0
2020-06-11,25.0,922.0,39.0,278.0,,,41389.0,1362.0
2020-06-12,41.0,963.0,,,,,40837.0,-552.0
2020-06-13,83.0,1046.0,37.0,315.0,,,43972.0,3135.0
2020-06-14,33.0,1079.0,118.0,433.0,,,46015.0,2043.0
2020-06-15,10.0,1089.0,0.0,433.0,,,47683.0,1668.0
2020-06-16,1.0,1090.0,123.0,556.0,,,49208.0,1525.0
2020-06-17,43.0,1133.0,,,,,50268.0,1060.0
2020-06-18,21.0,1154.0,83.0,639.0,,,51495.0,1227.0
2020-06-19,27.0,1181.0,18.0,657.0,,,52752.0,1257.0
2020-06-20,8.0,1189.0,23.0,680.0,,,53905.0,1153.0
2020-06-21,35.0,1224.0,79.0,759.0,,,54983.0,1078.0
2020-06-22,16.0,1240.0,23.0,782.0,,,56035.0,1052.0
2020-06-23,23.0,1263.0,25.0,807.0,,,56901.0,866.0
2020-06-24,,,97.0,904.0,,,57753.0,852.0
2020-06-25,32.0,1295.0,122.0,1026.0,,,59025.0,1272.0
2020-06-26,35.0,1330.0,36.0,1062.0,,,60199.0,1174.0
2020-06-27,9.0,1339.0,16.0,1078.0,,,61194.0,995.0
2020-06-28,12.0,1351.0,8.0,1086.0,,,62278.0,1084.0
2020-06-29,34.0,1385.0,6.0,1092.0,,,63364.0,1086.0
2020-06-30,8.0,1393.0,,,,,64478.0,1114.0
2020-07-01,,,,,,,65549.0,1071.0
2020-07-02,,,,,,,67255.0,1706.0
2020-07-03,,,,,,,68634.0,1379.0
2020-07-04,,,,,,,69891.0,1257.0
2020-07-05,,,,,,,71338.0,1447.0
2020-07-06,,,,,,,73058.0,1720.0
2020-07-07,,,,,,,74230.0,1172.0
2020-07-08,,,,,,,75641.0,1411.0
2020-07-09,,,,,,,77439.0,1798.0
2020-07-10,,,,,,,79564.0,2125.0
