dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d,Total Tested,daily_test
2020-03-09,,,2.0,2.0,,,,
2020-03-10,3.0,3.0,,,,,,
2020-03-11,6.0,9.0,,,,,,
2020-03-12,2.0,11.0,,,1.0,1.0,,
2020-03-13,3.0,14.0,,,,,,
2020-03-14,9.0,23.0,,,,,,
2020-03-15,6.0,29.0,,,,,,
2020-03-16,7.0,36.0,,,,,,
2020-03-17,2.0,38.0,,,,,,
2020-03-18,4.0,42.0,,,,,,
2020-03-19,3.0,45.0,,,,,,
2020-03-20,4.0,49.0,,,,,,
2020-03-21,11.0,60.0,,,1.0,2.0,,
2020-03-22,10.0,70.0,,,,,,
2020-03-23,15.0,85.0,,,,,,
2020-03-24,17.0,102.0,1.0,3.0,,,,
2020-03-25,15.0,117.0,,,,,,
2020-03-26,3.0,120.0,,,,,,
2020-03-27,28.0,148.0,,,,,,
2020-03-28,28.0,176.0,,,,,,
2020-03-29,22.0,198.0,25.0,28.0,8.0,10.0,,
2020-03-30,17.0,215.0,14.0,42.0,2.0,12.0,,
2020-03-31,82.0,297.0,,,1.0,13.0,,
2020-04-01,33.0,330.0,,,5.0,18.0,,
2020-04-02,87.0,417.0,3.0,45.0,6.0,24.0,,
2020-04-03,61.0,478.0,8.0,53.0,8.0,32.0,,
2020-04-04,146.0,624.0,2.0,55.0,8.0,40.0,,
2020-04-05,111.0,735.0,4.0,59.0,14.0,54.0,16008.0,16008.0
2020-04-06,121.0,856.0,14.0,73.0,7.0,61.0,17563.0,1555.0
2020-04-07,150.0,1006.0,9.0,82.0,12.0,73.0,20877.0,3314.0
2020-04-08,117.0,1123.0,38.0,120.0,8.0,81.0,,
2020-04-09,229.0,1352.0,8.0,128.0,25.0,106.0,20877.0,0.0
2020-04-10,210.0,1562.0,63.0,191.0,13.0,119.0,30000.0,9123.0
2020-04-11,186.0,1748.0,20.0,211.0,18.0,137.0,31841.0,1841.0
2020-04-12,223.0,1971.0,9.0,220.0,22.0,159.0,35668.0,3827.0
2020-04-13,354.0,2325.0,12.0,232.0,11.0,170.0,39725.0,4057.0
2020-04-14,348.0,2673.0,30.0,262.0,18.0,188.0,41071.0,1346.0
2020-04-15,237.0,2910.0,36.0,298.0,10.0,198.0,45142.0,4071.0
2020-04-16,287.0,3197.0,5.0,303.0,7.0,205.0,50882.0,5740.0
2020-04-17,120.0,3317.0,31.0,334.0,7.0,212.0,55678.0,4796.0
2020-04-18,333.0,3650.0,34.0,368.0,10.0,222.0,60166.0,4488.0
2020-04-19,574.0,4224.0,142.0,510.0,12.0,234.0,66796.0,6630.0
2020-04-20,490.0,4714.0,65.0,575.0,9.0,243.0,71321.0,4525.0
2020-04-21,578.0,5292.0,150.0,725.0,19.0,262.0,75838.0,4517.0
2020-04-22,437.0,5729.0,67.0,792.0,18.0,280.0,82304.0,6466.0
2020-04-23,808.0,6537.0,51.0,843.0,14.0,294.0,89197.0,6893.0
2020-04-24,424.0,6961.0,117.0,960.0,18.0,312.0,95210.0,6013.0
2020-04-25,845.0,7806.0,119.0,1079.0,22.0,334.0,100912.0,5702.0
2020-04-26,464.0,8270.0,112.0,1191.0,19.0,353.0,107979.0,7067.0
2020-04-27,522.0,8792.0,94.0,1285.0,27.0,380.0,115147.0,7168.0
2020-04-28,728.0,9520.0,106.0,1391.0,31.0,411.0,120620.0,5473.0
2020-04-29,597.0,10117.0,205.0,1596.0,32.0,443.0,128726.0,8106.0
2020-04-30,583.0,10700.0,180.0,1776.0,27.0,470.0,135694.0,6968.0
2020-05-01,1008.0,11708.0,106.0,1882.0,26.0,496.0,144159.0,8465.0
2020-05-02,790.0,12498.0,121.0,2003.0,36.0,532.0,151085.0,6926.0
2020-05-03,678.0,13176.0,115.0,2118.0,27.0,559.0,159754.0,8669.0
2020-05-04,1567.0,14743.0,350.0,2468.0,35.0,594.0,168374.0,8620.0
2020-05-05,984.0,15727.0,354.0,2822.0,34.0,628.0,175323.0,6949.0
2020-05-06,1233.0,16960.0,275.0,3097.0,34.0,662.0,181746.0,6423.0
2020-05-07,1216.0,18176.0,207.0,3304.0,43.0,705.0,189220.0,7474.0
2020-05-08,1089.0,19265.0,169.0,3473.0,37.0,742.0,200477.0,11257.0
2020-05-09,1165.0,20430.0,330.0,3803.0,48.0,790.0,210174.0,9697.0
2020-05-10,1943.0,22373.0,399.0,4202.0,53.0,843.0,225524.0,15350.0
2020-05-11,1230.0,23603.0,587.0,4789.0,36.0,879.0,218914.0,-6610.0
2020-05-12,1026.0,24629.0,339.0,5128.0,53.0,932.0,222284.0,3370.0
2020-05-13,1495.0,26124.0,422.0,5550.0,54.0,986.0,231061.0,8777.0
2020-05-14,1602.0,27726.0,542.0,6092.0,44.0,1030.0,240482.0,9421.0
2020-05-15,1576.0,29302.0,475.0,6567.0,49.0,1079.0,250898.0,10416.0
2020-05-16,1606.0,30908.0,524.0,7091.0,67.0,1146.0,261815.0,10917.0
2020-05-17,2347.0,33255.0,600.0,7691.0,63.0,1209.0,274040.0,12225.0
2020-05-18,2005.0,35260.0,749.0,8440.0,51.0,1260.0,282437.0,8397.0
2020-05-19,2078.0,37338.0,1202.0,9642.0,76.0,1336.0,294272.0,11835.0
2020-05-20,2161.0,39499.0,679.0,10321.0,65.0,1401.0,307535.0,13263.0
2020-05-21,2345.0,41844.0,1408.0,11729.0,64.0,1465.0,319921.0,12386.0
2020-05-22,2940.0,44784.0,857.0,12586.0,63.0,1528.0,333087.0,13166.0
2020-05-23,2608.0,47392.0,821.0,13407.0,60.0,1588.0,348932.0,15845.0
2020-05-24,3041.0,50433.0,1196.0,14603.0,58.0,1646.0,363470.0,14538.0
2020-05-25,2436.0,52869.0,1186.0,15789.0,60.0,1706.0,379185.0,15715.0
2020-05-26,2091.0,54960.0,1168.0,16957.0,97.0,1803.0,390757.0,11572.0
2020-05-27,2190.0,57150.0,964.0,17921.0,105.0,1908.0,405020.0,14263.0
2020-05-28,2598.0,59748.0,698.0,18619.0,85.0,1993.0,420473.0,15453.0
2020-05-29,2682.0,62430.0,8381.0,27000.0,116.0,2109.0,434565.0,14092.0
2020-05-30,2940.0,65370.0,1084.0,28084.0,99.0,2208.0,448661.0,14096.0
2020-05-31,2487.0,67857.0,1248.0,29332.0,89.0,2297.0,463177.0,14516.0
2020-06-01,2358.0,70215.0,779.0,30111.0,76.0,2373.0,472344.0,9167.0
2020-06-02,2287.0,72502.0,1225.0,31336.0,103.0,2476.0,484784.0,12440.0
2020-06-03,2560.0,75062.0,996.0,32332.0,122.0,2598.0,498577.0,13793.0
2020-06-04,2933.0,77995.0,1352.0,33684.0,123.0,2721.0,511136.0,12559.0
2020-06-05,2436.0,80431.0,1466.0,35150.0,139.0,2860.0,524002.0,12866.0
2020-06-06,2739.0,83170.0,2243.0,37393.0,120.0,2980.0,538009.0,14007.0
2020-06-07,3007.0,86177.0,1924.0,39317.0,91.0,3071.0,553063.0,15054.0
2020-06-08,2554.0,88731.0,1661.0,40978.0,109.0,3180.0,565290.0,12227.0
2020-06-09,2258.0,90989.0,1664.0,42642.0,120.0,3300.0,579294.0,14004.0
2020-06-10,3254.0,94243.0,1877.0,44519.0,149.0,3449.0,595282.0,15988.0
2020-06-11,3607.0,97850.0,1562.0,46081.0,152.0,3601.0,610790.0,15508.0
2020-06-12,3493.0,101343.0,1718.0,47799.0,127.0,3728.0,626521.0,15731.0
2020-06-13,3427.0,104770.0,1550.0,49349.0,113.0,3841.0,643057.0,16536.0
2020-06-14,3390.0,108160.0,1632.0,50981.0,120.0,3961.0,659481.0,16424.0
2020-06-15,2786.0,110946.0,5071.0,56052.0,178.0,4139.0,671348.0,11867.0
2020-06-16,2701.0,113647.0,1802.0,57854.0,1409.0,5548.0,686488.0,15140.0
2020-06-17,3307.0,116954.0,1315.0,59169.0,114.0,5662.0,,
2020-06-18,3752.0,120706.0,1672.0,60841.0,100.0,5762.0,719637.0,33149.0
2020-06-19,3827.0,124533.0,1935.0,62776.0,142.0,5904.0,737597.0,17960.0
2020-06-20,3874.0,128407.0,1380.0,64156.0,91.0,5995.0,756809.0,19212.0
2020-06-21,3870.0,132277.0,1591.0,65747.0,186.0,6181.0,775958.0,19149.0
2020-06-22,3721.0,135998.0,1962.0,67709.0,113.0,6294.0,789016.0,13058.0
2020-06-23,3214.0,139212.0,1925.0,69634.0,248.0,6542.0,804726.0,15710.0
2020-06-24,3889.0,143101.0,4161.0,73795.0,208.0,6750.0,826139.0,21413.0
2020-06-25,4842.0,147943.0,3661.0,77456.0,192.0,6942.0,850410.0,24271.0
2020-06-26,5024.0,152967.0,2362.0,79818.0,175.0,7117.0,873570.0,23160.0
2020-06-27,6368.0,159335.0,4430.0,84248.0,167.0,7284.0,900423.0,26853.0
2020-06-28,5493.0,164828.0,2330.0,86578.0,156.0,7440.0,926934.0,26511.0
2020-06-29,5257.0,170085.0,2385.0,88963.0,181.0,7621.0,946518.0,19584.0
2020-06-30,4878.0,174963.0,1951.0,90914.0,245.0,7866.0,970161.0,23643.0
2020-07-01,5537.0,180500.0,2243.0,93157.0,198.0,8064.0,995343.0,25182.0
2020-07-02,6328.0,186828.0,8018.0,101175.0,125.0,8189.0,1023296.0,27953.0
2020-07-03,6364.0,193192.0,3515.0,104690.0,198.0,8387.0,1052643.0,29347.0
2020-07-04,7074.0,200266.0,3395.0,108085.0,295.0,8682.0,1085160.0,32517.0
2020-07-05,6555.0,206821.0,3658.0,111743.0,151.0,8833.0,1116112.0,30952.0
2020-07-06,5368.0,212189.0,3522.0,115265.0,204.0,9037.0,1138706.0,22594.0
2020-07-07,5134.0,217323.0,3296.0,118561.0,224.0,9261.0,1164860.0,26154.0
2020-07-08,6603.0,223926.0,4634.0,123195.0,198.0,9459.0,1194565.0,29705.0
