dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d,Total Tested,daily_test
2020-04-06,,,,,,,60.0,60
2020-04-10,,,,,,,70.0,10
2020-04-11,,,,,,,70.0,0
2020-04-12,,,,,,,74.0,4
2020-04-13,,,,,,,0.0,-74
2020-04-14,,,,,,,174.0,174
2020-04-15,,,,,,,184.0,10
2020-04-16,,,,,,,0.0,-184
2020-04-17,,,,,,,274.0,274
2020-04-18,,,,,,,392.0,118
2020-04-19,,,,,,,404.0,12
2020-04-20,,,,,,,434.0,30
2020-04-21,,,,,,,537.0,103
2020-04-22,,,,,,,543.0,6
2020-04-23,,,,,,,607.0,64
2020-04-24,,,,,,,0.0,-607
2020-04-25,,,,,,,613.0,613
2020-04-26,,,,,,,613.0,0
2020-04-27,,,,,,,629.0,16
2020-04-28,,,,,,,639.0,10
2020-04-29,,,,,,,644.0,5
2020-04-30,,,,,,,653.0,9
2020-05-01,,,,,,,664.0,11
2020-05-02,,,,,,,674.0,10
2020-05-03,,,,,,,684.0,10
2020-05-04,,,,,,,708.0,24
2020-05-05,,,,,,,724.0,16
2020-05-06,,,,,,,763.0,39
2020-05-07,,,,,,,786.0,23
2020-05-08,,,,,,,805.0,19
2020-05-09,,,,,,,848.0,43
2020-05-10,,,,,,,862.0,14
2020-05-11,,,,,,,875.0,13
2020-05-12,,,,,,,882.0,7
2020-05-13,,,,,,,889.0,7
2020-05-14,,,,,,,891.0,2
2020-05-15,,,,,,,910.0,19
2020-05-16,,,,,,,917.0,7
2020-05-17,,,,,,,952.0,35
2020-05-18,,,,,,,961.0,9
2020-05-19,,,,,,,978.0,17
2020-05-20,,,,,,,985.0,7
2020-05-21,,,,,,,1001.0,16
2020-05-22,,,,,,,1035.0,34
2020-05-23,,,,,,,1065.0,30
2020-05-24,,,,,,,1097.0,32
2020-05-25,3.0,3.0,,,0.0,0.0,1366.0,269
2020-05-26,1.0,4.0,,,0.0,0.0,1366.0,0
2020-05-27,5.0,9.0,,,0.0,0.0,1554.0,188
2020-05-28,9.0,18.0,,,0.0,0.0,1765.0,211
2020-05-29,7.0,25.0,,,0.0,0.0,1997.0,232
2020-05-30,11.0,36.0,,,0.0,0.0,2210.0,213
2020-05-31,7.0,43.0,,,0.0,0.0,2576.0,366
2020-06-01,,,,,,,2870.0,294
2020-06-02,6.0,49.0,,,0.0,0.0,3257.0,387
2020-06-03,9.0,58.0,,,0.0,0.0,3414.0,157
2020-06-04,22.0,80.0,,,0.0,0.0,3739.0,325
2020-06-05,27.0,107.0,,,0.0,0.0,3974.0,235
2020-06-06,0.0,107.0,8.0,8.0,0.0,0.0,4061.0,87
2020-06-07,9.0,116.0,,,0.0,0.0,4371.0,310
2020-06-08,6.0,122.0,,,0.0,0.0,4729.0,358
2020-06-09,5.0,127.0,2.0,10.0,0.0,0.0,4896.0,167
2020-06-10,1.0,128.0,12.0,22.0,0.0,0.0,5220.0,324
2020-06-11,2.0,130.0,7.0,29.0,0.0,0.0,5667.0,447
2020-06-12,26.0,156.0,28.0,57.0,0.0,0.0,6104.0,437
2020-06-13,7.0,163.0,27.0,84.0,0.0,0.0,6466.0,362
2020-06-14,10.0,173.0,4.0,88.0,0.0,0.0,6478.0,12
2020-06-15,4.0,177.0,,,0.0,0.0,7132.0,654
2020-06-16,2.0,179.0,15.0,103.0,0.0,0.0,7835.0,703
2020-06-17,14.0,193.0,,,0.0,0.0,8387.0,552
2020-06-18,,,6.0,109.0,,,9039.0,652
2020-06-19,5.0,198.0,16.0,125.0,0.0,0.0,10102.0,1063
2020-06-20,3.0,201.0,13.0,138.0,0.0,0.0,9128.0,-974
2020-06-21,10.0,211.0,3.0,141.0,0.0,0.0,9971.0,843
2020-06-22,69.0,280.0,,,0.0,0.0,10599.0,628
2020-06-23,50.0,330.0,,,0.0,0.0,11173.0,574
2020-06-24,17.0,347.0,7.0,148.0,0.0,0.0,11867.0,694
2020-06-25,8.0,355.0,12.0,160.0,0.0,0.0,12546.0,679
2020-06-26,16.0,371.0,2.0,162.0,0.0,0.0,13085.0,539
2020-06-27,16.0,387.0,2.0,164.0,0.0,0.0,14217.0,1132
2020-06-28,28.0,415.0,,,0.0,0.0,15240.0,1023
2020-06-29,36.0,451.0,4.0,168.0,0.0,0.0,15905.0,665
2020-06-30,8.0,459.0,,,0.0,0.0,16563.0,658
2020-07-01,42.0,501.0,14.0,182.0,0.0,0.0,17177.0,614
2020-07-02,34.0,535.0,15.0,197.0,0.0,0.0,17887.0,710
2020-07-03,4.0,539.0,31.0,228.0,0.0,0.0,18635.0,748
2020-07-04,24.0,563.0,,,0.0,0.0,19263.0,628
2020-07-05,27.0,590.0,3.0,231.0,0.0,0.0,19867.0,604
2020-07-06,35.0,625.0,12.0,243.0,0.0,0.0,20484.0,617
2020-07-07,19.0,644.0,60.0,303.0,0.0,0.0,21209.0,725
2020-07-08,13.0,657.0,1.0,304.0,0.0,0.0,21980.0,771
2020-07-09,16.0,673.0,,,0.0,0.0,22697.0,717
2020-07-10,59.0,732.0,,,0.0,0.0,23402.0,705
