dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-05,0,0,0,0,1,1
2020-04-08,0,0,0,0,1,2
2020-05-04,3,3,0,0,0,2
2020-05-06,1,4,0,0,0,2
2020-05-07,4,8,0,0,0,2
2020-05-08,7,15,0,0,0,2
2020-05-09,7,22,0,0,1,3
2020-05-10,3,25,2,2,0,3
2020-05-11,3,28,0,2,0,3
2020-05-12,1,29,0,2,0,3
2020-05-13,3,32,0,2,0,3
2020-05-15,1,33,1,3,0,3
2020-05-16,0,33,1,4,0,3
2020-05-17,1,34,5,9,0,3
2020-05-18,0,34,9,18,0,3
2020-05-19,7,41,4,22,0,3
2020-05-20,1,42,0,22,0,3
2020-05-21,3,45,3,25,0,3
2020-05-22,0,45,1,26,0,3
2020-05-23,0,45,5,31,0,3
2020-05-24,1,46,0,31,0,3
2020-05-26,5,51,0,31,0,3
2020-05-28,0,51,4,35,0,3
2020-05-30,2,53,2,37,0,3
2020-05-31,0,53,0,37,1,4
2020-06-03,0,53,5,42,0,4
2020-06-04,1,54,0,42,0,4
2020-06-05,6,60,0,42,0,4
2020-06-06,0,60,1,43,0,4
2020-06-08,5,65,0,43,0,4
2020-06-10,2,67,2,45,0,4
2020-06-11,3,70,0,45,0,4
2020-06-12,2,72,0,45,0,4
2020-06-13,3,75,1,46,0,4
2020-06-14,0,75,11,57,0,4
2020-06-15,9,84,0,57,0,4
2020-06-16,3,87,0,57,0,4
2020-06-17,6,93,4,61,0,4
2020-06-18,7,100,0,61,0,4
2020-06-19,9,109,2,63,0,4
2020-06-20,7,116,0,63,0,4
2020-06-21,8,124,4,67,0,4
2020-06-22,10,134,0,67,0,4
2020-06-23,12,146,1,68,0,4
2020-06-24,13,159,2,70,1,5
2020-06-25,14,173,7,77,0,5
2020-06-26,9,182,1,78,0,5
2020-06-27,7,189,13,91,0,5
2020-06-28,2,191,2,93,0,5
2020-06-29,6,197,1,94,0,5
2020-06-30,18,215,13,107,0,5
2020-07-01,18,233,8,115,0,5
2020-07-02,11,244,3,118,0,5
2020-07-03,13,257,0,118,0,5
2020-07-04,8,265,3,121,0,5
2020-07-05,6,271,26,147,1,6
2020-07-06,7,278,1,148,0,6
2020-07-07,10,288,10,158,2,8
2020-07-08,9,297,0,158,1,9
2020-07-09,11,308,0,158,0,9
2020-07-10,23,331,0,158,1,10
