dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-05-20,1,1,0,0,0,0
2020-05-26,1,2,0,0,0,0
2020-05-27,3,5,0,0,0,0
2020-05-30,1,6,0,0,0,0
2020-06-02,1,7,1,1,0,0
2020-06-04,0,7,2,3,0,0
2020-06-05,0,7,3,6,0,0
2020-06-07,1,8,0,6,0,0
2020-06-08,1,9,0,6,0,0
2020-06-09,1,10,0,6,0,0
2020-06-10,1,11,1,7,0,0
2020-06-11,1,12,0,7,0,0
2020-06-12,7,19,0,7,0,0
2020-06-13,1,20,0,7,0,0
2020-06-14,0,20,0,7,1,1
2020-06-15,6,26,0,7,0,1
2020-06-17,5,31,0,7,0,1
2020-06-18,1,32,0,7,0,1
2020-06-19,8,40,2,9,0,1
2020-06-22,8,48,2,11,0,1
2020-06-23,0,48,0,11,1,2
2020-06-24,0,48,9,20,1,3
2020-06-25,2,50,0,20,0,3
2020-06-26,3,53,0,20,0,3
2020-06-28,0,53,1,21,0,3
2020-06-30,1,54,4,25,0,3
2020-07-01,5,59,0,25,0,3
2020-07-02,0,59,3,28,0,3
2020-07-04,1,60,0,28,0,3
2020-07-05,0,60,3,31,0,3
2020-07-06,0,60,11,42,0,3
2020-07-07,4,64,0,42,0,3
2020-07-08,1,65,2,44,0,3
2020-07-09,1,66,0,44,0,3
2020-07-10,4,70,1,45,0,3
